Site,Year,0
"East River, Pier 42/Jackson Street",2013,0.15057142857142855
"East River, Pier 42/Jackson Street",2014,0.10684210526315789
"East River, Pier 42/Jackson Street",2015,0.11666666666666665
"East River, Pier 42/Jackson Street",2016,0.11008928571428571
"East River, Pier 42/Jackson Street",2017,0.12902255639097746
"East River, SUNY Maritime Campus Entrance (IT)",2018,0.2049285714285714
"East River, SUNY Maritime Campus Entrance (IT)",2019,0.13047619047619044
"East River, SUNY Maritime Campus Entrance (IT)",2020,0.11857142857142856
"East River, SUNY Maritime Campus Entrance (IT)",2021,0.2642142857142857
"East River, SUNY Maritime Waterfront Center (MAR)",2017,0.12333333333333332
"East River, SUNY Maritime Waterfront Center (MAR)",2018,0.2049285714285714
"East River, SUNY Maritime Waterfront Center (MAR)",2019,0.13047619047619044
"East River, SUNY Maritime Waterfront Center (MAR)",2020,0.11857142857142856
"East River, SUNY Maritime Waterfront Center (MAR)",2021,0.2642142857142857
"East River, South 3rd Street/Domino Park",2019,0.13047619047619044
"East River, South 5th Street/Domino Park",2020,0.13849206349206347
"East River, South 5th Street/Domino Park",2021,0.20255639097744363
"East River, Wallabout Channel (Brooklyn Navy Yard)",2011,0.09035714285714287
"East River, Wallabout Channel (Brooklyn Navy Yard)",2012,0.1326530612244898
"East River, Wallabout Channel (Brooklyn Navy Yard)",2013,0.15057142857142855
"East River, Wallabout Channel (Brooklyn Navy Yard)",2014,0.098
"East River, Wallabout Channel (Brooklyn Navy Yard)",2015,0.11857142857142855
"East River, Wallabout Channel (Brooklyn Navy Yard)",2016,0.1157857142857143
"East River, Wallabout Channel (Brooklyn Navy Yard)",2017,0.12016806722689076
"East River, Wallabout Channel (Brooklyn Navy Yard)",2018,0.21571428571428575
"East River, Wallabout Channel (Brooklyn Navy Yard)",2019,0.14112781954887216
"East River, Wallabout Channel (Brooklyn Navy Yard)",2020,0.13849206349206347
"East River, Wallabout Channel (Brooklyn Navy Yard)",2021,0.20799227799227799
"East Rver, Stuyvesant Cove",2012,0.11864661654135338
"East Rver, Stuyvesant Cove",2013,0.15057142857142855
"East Rver, Stuyvesant Cove",2014,0.10684210526315789
"East Rver, Stuyvesant Cove",2015,0.11666666666666665
"East Rver, Stuyvesant Cove",2016,0.11008928571428571
"East Rver, Stuyvesant Cove",2017,0.12471428571428574
"East Rver, Stuyvesant Cove",2018,0.20947368421052634
"East Rver, Stuyvesant Cove",2019,0.1357142857142857
"Flushing Bay, Williamsburgh Yacht Club",2021,0.26976190476190476
"Flushing Bay, World's Fair Marina Boat Ramp",2015,0.11674603174603175
"Flushing Bay, World's Fair Marina Boat Ramp",2016,0.10834586466165412
"Flushing Bay, World's Fair Marina Boat Ramp",2017,0.12471428571428574
"Flushing Bay, World's Fair Marina Boat Ramp",2018,0.19135338345864658
"Flushing Bay, World's Fair Marina Boat Ramp",2019,0.14112781954887216
"Flushing Bay, World's Fair Marina Boat Ramp",2020,0.18642857142857142
"Flushing Bay, World's Fair Marina Boat Ramp",2021,0.2852142857142857
"Flushing Bay, World's Fair Marina Pier 1 East",2012,0.11616541353383458
"Flushing Bay, World's Fair Marina Pier 1 East",2013,0.15057142857142855
"Flushing Bay, World's Fair Marina Pier 1 East",2014,0.10052631578947369
"Flushing Bay, World's Fair Marina Pier 1 East",2015,0.12157894736842104
"Flushing Bay, World's Fair Marina Pier 1 East",2016,0.12000000000000002
"Flushing Bay, World's Fair Marina Pier 1 East",2017,0.12471428571428574
"Flushing Bay, World's Fair Marina Pier 1 East",2018,0.19135338345864658
"Flushing Bay, World's Fair Marina Pier 1 East",2019,0.14112781954887216
"Flushing Bay, World's Fair Marina Pier 1 East",2020,0.18642857142857142
"Flushing Bay, World's Fair Marina Pier 1 East",2021,0.27789473684210525
"Flushing Bay, World's Fair Marina Pier 1 West",2016,0.11531746031746033
"Flushing Bay, World's Fair Marina Pier 1 West",2017,0.12471428571428574
"Flushing Bay, World's Fair Marina Pier 1 West",2018,0.19135338345864658
"Flushing Bay, World's Fair Marina Pier 1 West",2019,0.14112781954887216
"Flushing Bay, World's Fair Marina Pier 1 West",2021,0.27789473684210525
Flushing Creek,2016,0.11789473684210527
Flushing Creek,2017,0.12471428571428574
Flushing Creek,2018,0.19135338345864658
Flushing Creek,2019,0.14112781954887216
Flushing Creek,2020,0.18642857142857142
Flushing Creek,2021,0.27789473684210525
"Flushing Meadows-Corona Park, Meadow Lake",2015,0.12240601503759398
"Flushing Meadows-Corona Park, Meadow Lake",2016,0.11789473684210527
"Flushing Meadows-Corona Park, Meadow Lake",2017,0.12471428571428574
"Flushing Meadows-Corona Park, Meadow Lake",2018,0.1976984126984127
"Flushing Meadows-Corona Park, Meadow Lake",2019,0.14112781954887216
"Flushing Meadows-Corona Park, Meadow Lake",2021,0.27789473684210525
"Flushing Meadows-Corona Park, Willow Lake",2014,0.12351648351648355
"Gowanus Canal, 2nd Avenue Salt Lot",2013,0.1535294117647059
"Gowanus Canal, 2nd Avenue Salt Lot",2014,0.10485714285714286
"Gowanus Canal, 2nd Avenue Salt Lot",2015,0.12240601503759398
"Gowanus Canal, 2nd Avenue Salt Lot",2021,0.31818181818181823
"Gowanus Canal, 2nd Street Sponge Park",2012,0.11689075630252099
"Gowanus Canal, 2nd Street Sponge Park",2013,0.15057142857142855
"Gowanus Canal, 2nd Street Sponge Park",2014,0.10485714285714286
"Gowanus Canal, 2nd Street Sponge Park",2016,0.1167669172932331
"Gowanus Canal, 2nd Street Sponge Park",2017,0.12471428571428574
"Gowanus Canal, 2nd Street Sponge Park",2018,0.221031746031746
"Gowanus Canal, 2nd Street Sponge Park",2019,0.14777777777777776
"Gowanus Canal, 2nd Street Sponge Park",2020,0.15638095238095237
"Gowanus Canal, 2nd Street Sponge Park",2021,0.27112781954887216
"Gowanus Canal, Bond Street",2014,0.10485714285714286
"Gowanus Canal, Bond Street",2016,0.1167669172932331
"Gowanus Canal, Bond Street",2017,0.12902255639097746
"Gowanus Canal, Carroll Street",2019,0.14777777777777776
"Gowanus Canal, Denton's Pond Outfall",2012,0.1144155844155844
"Gowanus Canal, Denton's Pond Outfall",2013,0.14531746031746032
"Hackensack River, Bayonne City Park",2021,0.23655462184873952
"Hackensack River, Laurel Hill Park",2021,0.23655462184873952
"Hackensack River, Ridgefield Park",2021,0.23655462184873952
"Hackensack River, River Barge Park",2021,0.21776785714285712
"Hackensack River, Rutkowski Park",2021,0.23655462184873952
"Harlem River, High Bridge",2018,0.20500000000000002
"Harlem River, Lincoln Avenue",2018,0.20500000000000002
"Harlem River, Little Hell Gate",2016,0.1157857142857143
"Harlem River, Little Hell Gate",2017,0.1215126050420168
"Harlem River, Little Hell Gate",2018,0.21
"Harlem River, Little Hell Gate",2019,0.1449579831932773
"Harlem River, Muscota Marsh",2014,0.11022556390977443
"Harlem River, Muscota Marsh",2015,0.11857142857142855
